"","Site","Age.cal.BP","Hill_N1","Abies","Acer","Aconitum","Adonis","Aesculus","Alnus","Alnus.alnobetula","Amaranthaceae","Amaryllidaceae","Amygdaloideae","Andromeda","Apiaceae","Aquilegia","Arbutus","Arctostaphylos","Argania","Artemisia","Asparagaceae","Asteraceae","Asteraceae..Liguliflorae.","Asteroideae","Astragalus","Berberis","Betula","Betula..Chamaebetula.","Boraginaceae","Brassicaceae","Bruckenthalia","Buxus","Calluna","Campanulaceae","Caprifoliaceae","Caragana","Carduoideae","Carpinus.betulus","Carpinus.orientalis.Ostrya","Caryophyllaceae","Cassiope","Castanea","Cedrus","Celastraceae","Celtis","Ceratonia","Cichorioideae","Cistaceae","Cistus","Clematis","Colchicaceae","Convolvulaceae","Cornus","Corylus","Cotinus","Crassulaceae","Crataegus","Cupressaceae","Cyperaceae","Cytinaceae","Daphne","Delphinium","Dennstaedtiaceae","Diapensia","Dryas","Empetrum","Ephedra","Equisetum","Erica","Ericaceae","Euonymus","Euphorbiaceae","Fabaceae","Fabaceae..herbs.","Fagus","Frangula","Fraxinus","Genisteae","Gentianaceae","Geraniaceae","Halimium","Hedera","Helianthemum","Helleborus","Hippophae","Huperzia","Hypericaceae","Ilex","Impatiens","Iridaceae","Jasminum","Juglans","Juncaceae","Kalmia","Lamiaceae","Larix","Lavandula","Ledum","Ligustrum","Liliaceae","Linaceae","Linnaea","Linum","Lonicera","Lycopodium","Lysimachia","Lythraceae","Malus","Malvaceae","Melanthiaceae","Mercurialis","Montiaceae","Moraceae","Myrica","Myrtaceae","Nartheciaceae","Nerium","Nitrariaceae","Olea","Oleaceae","Onagraceae","Ononis","Ophioglossaceae","Orobanchaceae","Osmundaceae","Oxalidaceae","Oxyria.Rumex","Paliurus","Papaveraceae","Parrotia","Phillyrea","Picea","Picea.orientalis","Pinus..diploxylon.","Pinus..haploxylon.","Pistacia","Plantaginaceae","Platanus","Plumbaginaceae","Poaceae","Polemoniaceae","Polygalaceae","Polygonaceae","Polygonum","Polypodiales","Populus","Portulacaceae","Potentilla","Primulaceae","Prunus","Pteridaceae","Pterocarya","Quercus.deciduous","Quercus.evergreen","Quercus.intermediate","Ranunculaceae","Ranunculus","Resedaceae","Rhamnaceae","Rhamnus","Rhododendron","Rhus","Ribes","Rosaceae","Rosmarinus","Rubiaceae","Rubus","Ruscus","Salix","Salvia","Sambucus","Sanguisorba.group","Santalaceae","Saxifragaceae","Scrophulariaceae","Solanaceae","Sorbus","Styrax","Tamarix","Taxus","Teucrium","Thalictrum","Thymelaeaceae","Tilia","Tofieldia","Trollius","Ulmus","Ulmus.Zelkova","Urticaceae","Vaccinium","Valerianaceae","Verbenaceae","Viburnum","Violaceae","Viscum","Vitex","Ziziphus","Zygophyllaceae"
"119","Villarquemado",7638,6.475472405,0,0,0,0,0,0.002906977,0,0.005813953,0,0,0,0,0,0,0,0,0.063953488,0,0,0,0,0,0,0.005813953,0,0,0.002906977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037790698,0,0,0,0.069767442,0.005813953,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0.005813953,0.00872093,0.002906977,0,0.002906977,0,0,0,0,0,0,0,0,0,0,0,0,0.002906977,0,0,0.005813953,0,0,0,0,0,0,0.002906977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511627907,0,0,0.002906977,0,0,0.154069767,0,0,0,0,0.00872093,0,0,0,0,0,0,0,0,0.029069767,0.026162791,0,0.002906977,0,0,0,0,0,0,0.014534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005813953,0,0,0,0,0,0,0,0.002906977,0,0.002906977,0,0,0,0,0,0,0,0,0
"120","Villarquemado",7784,5.212786194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072948328,0,0,0,0,0,0,0.006079027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018237082,0,0,0,0.03343465,0.006079027,0,0,0,0,0,0,0,0.006079027,0,0,0,0,0,0.003039514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0.054711246,0,0,0,0,0,0,0.006079027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541033435,0,0,0.003039514,0,0,0.155015198,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051671733,0.021276596,0,0,0,0,0,0,0,0,0.015197568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003039514,0,0,0,0,0,0,0,0,0,0,0
"121","Villarquemado",7881,5.392184789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02284264,0,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0.002538071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005076142,0,0,0,0.068527919,0.030456853,0,0,0,0,0,0,0,0.012690355,0,0,0,0,0,0.002538071,0.002538071,0,0,0.002538071,0,0,0,0,0,0.002538071,0,0,0,0,0,0,0,0,0,0.02284264,0,0.012690355,0,0,0,0,0.025380711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505076142,0,0,0,0,0,0.230964467,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02284264,0.010152284,0,0.002538071,0,0,0,0,0,0,0.002538071,0,0,0,0,0.002538071,0,0,0,0,0,0.005076142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","Villarquemado",8027,4.647267239,0,0,0,0,0,0,0,0.004975124,0,0,0,0.002487562,0,0,0,0,0.012437811,0,0,0,0.002487562,0,0,0.007462687,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0.009950249,0.052238806,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0.004975124,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0.032338308,0,0.012437811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360696517,0,0,0.002487562,0,0,0.44278607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0.019900498,0,0.002487562,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0.002487562,0,0,0,0
"123","Villarquemado",8124,4.772169052,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,0,0,0.025706941,0,0,0,0,0,0,0.002570694,0,0.005141388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0.020565553,0.043701799,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0.002570694,0,0,0,0.002570694,0.002570694,0,0,0,0,0,0,0,0,0,0,0,0.005141388,0,0,0.041131105,0,0,0,0,0,0,0.005141388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447300771,0,0,0,0,0,0.344473008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015424165,0.005141388,0,0,0,0,0,0,0,0,0.01285347,0,0.005141388,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002570694,0,0,0,0,0,0,0,0,0
"124","Villarquemado",8173,4.902739048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111940299,0,0,0,0.002487562,0,0,0.009950249,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950249,0,0,0,0.024875622,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0.004975124,0,0.002487562,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0.009950249,0,0.004975124,0,0,0,0,0.004975124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60199005,0,0,0.002487562,0,0,0.099502488,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0.032338308,0.039800995,0,0.004975124,0,0,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004975124,0,0,0,0.002487562,0.002487562,0,0,0,0,0.002487562,0,0,0,0,0,0,0,0,0
"125","Villarquemado",8319,6.359750268,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0.109489051,0,0,0,0,0,0,0.01459854,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459854,0,0,0,0.01459854,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01459854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0.313868613,0,0,0.00729927,0,0,0.328467153,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0.03649635,0.094890511,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"126","Villarquemado",8465,4.455872765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0.002631579,0,0,0,0,0,0.002631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007894737,0,0,0,0.010526316,0.073684211,0,0,0,0,0,0,0,0.005263158,0,0,0,0,0,0.013157895,0,0,0,0,0.005263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047368421,0,0.007894737,0,0,0,0,0.013157895,0,0,0,0,0,0,0,0,0.002631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.547368421,0,0,0,0,0,0.228947368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010526316,0,0.002631579,0,0,0,0,0,0,0.007894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"127","Villarquemado",8562,6.160218647,0,0,0,0,0,0,0,0.014184397,0,0,0,0,0,0,0,0,0.106382979,0,0,0,0,0,0,0.014184397,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0.042553191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014184397,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290780142,0,0,0,0,0,0.354609929,0,0,0,0,0.014184397,0,0,0,0,0,0,0,0,0.070921986,0.04964539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007092199,0,0,0,0,0,0,0,0,0,0,0
"128","Villarquemado",8660,6.335417874,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0,0.003558719,0,0,0.185053381,0,0,0,0,0,0,0.014234875,0,0,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014234875,0,0,0,0.017793594,0,0,0,0,0,0,0,0,0.010676157,0,0,0.003558719,0,0,0.003558719,0.010676157,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017793594,0,0.003558719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003558719,0,0,0,0,0.377224199,0,0,0,0,0,0.234875445,0,0,0,0,0.014234875,0,0,0,0,0,0,0,0,0.046263345,0.028469751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"129","Villarquemado",8854,5.846878684,0,0,0,0,0,0,0,0.007633588,0,0,0,0,0,0,0,0,0.003816794,0,0,0,0.003816794,0,0,0.003816794,0,0,0.003816794,0,0,0,0,0,0,0,0,0,0.003816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007633588,0,0,0,0.041984733,0.08778626,0,0,0,0,0,0,0,0.007633588,0,0,0,0,0,0.003816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007633588,0,0,0.091603053,0,0.015267176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488549618,0,0,0.003816794,0,0,0.171755725,0,0,0,0,0.007633588,0,0,0,0,0,0,0,0,0.003816794,0.030534351,0,0,0,0,0,0,0,0,0.003816794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130","Villarquemado",9195,8.3546745,0,0,0,0,0,0,0,0.062745098,0,0,0,0,0,0,0,0,0.282352941,0,0,0,0,0,0,0.019607843,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0.007843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007843137,0,0,0,0.023529412,0.007843137,0,0,0,0,0,0,0,0.015686275,0,0,0.003921569,0,0,0,0,0,0,0,0,0.007843137,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121568627,0,0,0.007843137,0,0,0.270588235,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0.043137255,0.047058824,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050980392,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0
"131","Villarquemado",9341,6.918687953,0,0,0,0,0,0.003311258,0,0.188741722,0,0,0,0.003311258,0,0,0,0,0.347682119,0,0,0,0.003311258,0,0,0.013245033,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0.009933775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0.009933775,0.003311258,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089403974,0,0,0.003311258,0,0,0.188741722,0,0,0,0,0.003311258,0,0,0,0,0,0,0,0,0.033112583,0.043046358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043046358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"132","Villarquemado",9389,7.755236409,0,0,0,0,0,0,0,0.055555556,0,0,0,0.006944444,0,0,0,0,0.416666667,0,0,0,0,0,0,0.013888889,0,0,0.003472222,0,0,0,0,0,0,0.003472222,0,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0,0,0,0.024305556,0.006944444,0,0,0,0,0,0,0,0.006944444,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003472222,0,0.010416667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149305556,0,0,0.003472222,0,0,0.079861111,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0.034722222,0.0625,0,0,0,0,0,0,0,0,0,0,0.003472222,0,0,0,0,0,0,0,0,0,0,0,0,0.079861111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"133","Villarquemado",9438,7.064300141,0,0,0,0,0,0,0,0.140186916,0,0,0,0,0,0,0,0,0.163551402,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018691589,0.014018692,0,0,0,0,0,0,0,0.004672897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322429907,0,0,0,0,0,0.186915888,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0.028037383,0.023364486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004672897,0,0,0,0.060747664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"134","Villarquemado",9535,6.493128335,0,0,0,0,0,0,0,0.149019608,0,0,0,0,0,0,0,0,0.380392157,0,0,0,0,0,0,0.023529412,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050980392,0.007843137,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125490196,0,0,0,0,0,0.17254902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019607843,0.011764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0,0.035294118,0,0,0,0,0,0,0,0,0,0.003921569,0,0,0,0,0,0,0,0,0
"135","Villarquemado",9584,8.722619996,0,0,0,0,0,0.003355705,0,0.124161074,0,0,0,0,0,0.003355705,0,0,0.291946309,0,0,0,0.003355705,0,0,0.016778523,0,0,0,0,0,0,0,0,0,0,0,0,0.016778523,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0.030201342,0,0,0,0,0,0,0,0,0.020134228,0,0,0.006711409,0,0,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0,0,0,0.003355705,0,0,0.003355705,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211409396,0,0,0,0,0,0.124161074,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030201342,0.026845638,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0.046979866,0,0,0,0,0,0,0,0.003355705,0,0.006711409,0,0,0,0,0,0,0,0,0
"136","Villarquemado",9681,8.733001986,0,0,0,0,0,0.003610108,0,0.194945848,0,0,0,0,0,0.003610108,0,0,0.25631769,0,0,0,0,0,0,0.014440433,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0.007220217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025270758,0.014440433,0,0,0,0,0,0,0,0.003610108,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0.007220217,0,0,0,0,0,0,0.003610108,0,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140794224,0,0,0.003610108,0,0,0.173285199,0,0,0,0,0.003610108,0,0,0,0,0,0,0,0,0.02166065,0.036101083,0,0.003610108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061371841,0,0,0,0.003610108,0,0,0,0,0,0.007220217,0,0,0,0,0,0,0,0,0
"137","Villarquemado",9827,8.946467086,0,0,0,0,0,0.003115265,0,0.099688474,0,0,0,0.003115265,0,0,0,0,0.274143302,0,0,0,0.00623053,0,0,0.021806854,0,0.003115265,0.003115265,0,0,0,0,0,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056074766,0.009345794,0,0,0,0,0,0,0,0.024922118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165109034,0,0,0.003115265,0,0,0.171339564,0,0,0,0,0.003115265,0,0,0,0,0,0,0,0,0.040498442,0.021806854,0,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074766355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"138","Villarquemado",9973,5.622321983,0,0,0,0,0,0,0,0.019950125,0,0,0,0.004987531,0,0,0,0,0.08478803,0,0,0,0.007481297,0,0,0.014962594,0,0,0,0,0,0,0,0,0,0.002493766,0,0,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002493766,0,0,0,0.067331671,0.067331671,0,0,0,0,0,0,0,0.007481297,0,0,0,0,0,0.004987531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002493766,0,0,0.02244389,0,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503740648,0,0,0.002493766,0,0,0.167082294,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004987531,0.004987531,0,0.002493766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"139","Villarquemado",10070,8.537005133,0,0,0,0,0,0.00286533,0,0.111747851,0,0,0,0.00286533,0,0,0,0,0.220630372,0,0,0,0.00286533,0,0,0.005730659,0,0,0.008595989,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0.068767908,0.008595989,0,0,0,0,0,0,0,0.017191977,0,0,0.00286533,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0.00286533,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255014327,0,0,0.00286533,0,0,0.148997135,0,0,0,0,0.005730659,0,0,0,0,0,0,0,0,0.00286533,0.028653295,0,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080229226,0,0,0,0,0,0,0,0.00286533,0,0,0,0,0,0,0,0,0,0,0
"140","Villarquemado",10216,7.100441511,0,0,0,0,0,0,0,0.051490515,0,0,0,0.002710027,0,0,0,0,0.081300813,0,0,0,0,0,0,0.005420054,0,0,0.008130081,0,0,0,0,0,0,0,0,0,0.005420054,0,0,0,0,0,0,0.002710027,0,0,0,0,0,0,0.002710027,0,0,0,0.021680217,0.073170732,0,0,0,0,0,0,0,0.024390244,0,0,0,0,0,0.008130081,0,0,0,0,0,0,0,0,0,0.002710027,0,0,0,0,0,0,0.005420054,0,0,0.035230352,0,0.002710027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384823848,0,0,0,0,0,0.241192412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008130081,0,0.008130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005420054,0,0,0,0.005420054,0,0,0,0.002710027,0,0.002710027,0,0,0,0,0,0,0,0,0
"141","Villarquemado",10362,8.958316383,0,0,0,0,0,0,0,0.203508772,0,0,0,0,0,0,0,0,0.175438596,0,0,0,0.003508772,0,0,0.003508772,0,0,0.010526316,0,0,0,0,0,0,0,0,0,0.007017544,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007017544,0,0,0,0.049122807,0.007017544,0,0,0,0,0,0,0,0.014035088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003508772,0,0,0.010526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164912281,0,0,0.003508772,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.035087719,0,0,0,0,0,0,0,0,0.010526316,0,0,0,0,0,0,0,0,0,0,0.003508772,0,0,0,0.066666667,0,0,0,0,0,0,0,0.003508772,0,0,0,0,0,0,0,0,0,0,0
"142","Villarquemado",10508,6.589103315,0,0,0,0,0,0.002331002,0,0.041958042,0,0,0,0,0,0,0,0,0.097902098,0,0,0,0.011655012,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0.002331002,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0,0.027972028,0.076923077,0,0,0,0,0,0,0,0.025641026,0,0,0,0,0,0.006993007,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0.034965035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0.403263403,0,0,0.009324009,0,0,0.233100233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331002,0,0.004662005,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0,0.002331002,0,0,0,0,0,0,0,0,0
"143","Villarquemado",10654,7.256440932,0,0,0,0,0,0,0,0.279661017,0,0,0,0,0,0,0,0,0.271186441,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025423729,0.059322034,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127118644,0,0,0,0,0,0.101694915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025423729,0,0,0,0,0,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050847458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
